mode,seed,level_idx,blur_sigma,single_frc50_amp,single_frc50_phase,single_frc1over7_amp,single_frc1over7_phase,mae_amp,mae_phase,mse_amp,mse_phase,psnr_amp,psnr_phase,ssim_amp,ssim_phase,ms_ssim_amp,ms_ssim_phase,frc50_amp,frc50_phase
spatial,15.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.02317816950380802,0.04002654736883121,0.0008412604220211506,0.0025248765967537767,78.881499071218,74.10840208063156,0.7986815076275025,0.9674660336189599,0.9980300452919477,0.9907016192054248,24.0,47.0
spatial,15.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.023387812077999115,0.043892983848080616,0.0008565486059524119,0.0030165749007272195,78.80328349977034,73.33566236333273,0.7951713378177003,0.9619311376516549,0.9977661101073572,0.9893815466149624,23.0,47.0
spatial,15.0,12.0,2.0,34.0,24.0,34.0,24.0,0.023557055741548538,0.04788634743705309,0.0008690481190569699,0.0036437982538582224,78.74036562587801,72.51526039547807,0.7925014018714267,0.9537651307625022,0.9975241176064098,0.9869912182519036,21.0,47.0
spatial,16.0,0.0,0.0,4.0,34.0,6.0,34.0,1.1450514314503835e-08,4.0310014411811515e-09,6.186502594827611e-16,1.4664520454638913e-16,200.2163514730102,205.5566035570806,1.0000000353147043,0.9999999999999566,0.9999999455110813,0.9999999999999959,66.0,66.0
spatial,16.0,1.0,0.16666666666666666,4.0,24.0,6.0,24.0,1.4236559486846545e-08,0.00394758505620948,7.636259305755246e-16,2.4695979496240677e-05,199.30199686846495,94.20454098597871,1.000000081476874,0.9996749026596002,1.0000000300537462,0.9999096523951309,66.0,47.0
spatial,16.0,2.0,0.3333333333333333,4.0,24.0,6.0,26.0,0.001153971767053008,0.007814945703272739,2.1054231638117926e-06,9.549095041804846e-05,104.89740906870475,88.33118166966881,0.9995843274664917,0.9987296582669088,0.9999991848061092,0.9996389485646523,66.0,47.0
spatial,16.0,3.0,0.5,16.0,24.0,27.0,24.0,0.010049762204289436,0.012069460550395728,0.00015957769937813282,0.00023024692434296714,86.10108162543851,84.50886496052584,0.9645753958181409,0.9969549444348327,0.9999305536773639,0.9991576883571518,66.0,47.0
spatial,16.0,4.0,0.6666666666666666,26.0,24.0,28.0,24.0,0.016578253358602524,0.016121901081227564,0.00043423078022897243,0.000406416179536814,81.75359766318488,82.04109379928092,0.8980561708069416,0.9946553064512897,0.9997505100399396,0.9985610965401404,66.0,47.0
spatial,16.0,5.0,0.8333333333333333,27.0,24.0,30.0,24.0,0.01955893635749817,0.019664979668010573,0.0006043972680345178,0.000613278248630907,80.3175782044101,80.2542280296281,0.8555736861047131,0.9919573626532961,0.9995242495968205,0.9977154880715584,66.0,47.0
spatial,16.0,6.0,1.0,27.0,24.0,30.0,25.0,0.021052153781056404,0.023850109446961358,0.0007000815821811557,0.0008971089100140702,79.67931692685401,78.60235191541456,0.831405381815636,0.9881801634252372,0.9992605396859318,0.9967445819436568,44.0,47.0
spatial,16.0,7.0,1.1666666666666665,27.0,24.0,30.0,24.0,0.021910812705755234,0.02787248873591682,0.0007575275958515704,0.0012228976895576641,79.33681925081275,77.25690239414313,0.8168931846975829,0.9840371353642641,0.9989771531922652,0.9954283194331743,36.0,47.0
spatial,16.0,8.0,1.3333333333333333,30.0,24.0,34.0,24.0,0.022456470876932144,0.03196284263812793,0.0007947408594191074,0.0016084401475927339,79.12854848720363,76.06675454158145,0.8076209041348917,0.9790487770401185,0.9986925432825206,0.9940227076485669,33.0,47.0
spatial,16.0,9.0,1.5,34.0,24.0,34.0,24.0,0.022833244875073433,0.03569710593986978,0.000820482790004462,0.001992233168260879,78.99010892466617,75.13740193468995,0.8013832607805697,0.9744672161380933,0.9984185651440491,0.9931773445307538,28.0,47.0
spatial,16.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.02310742437839508,0.0401241575412119,0.0008393236785195768,0.002528182375475102,78.89150876597478,74.10271967598581,0.7970119787469756,0.9676918092331552,0.9981619565845279,0.9908748393605408,25.0,47.0
spatial,16.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.02331630140542984,0.04377518885759411,0.0008538751862943172,0.0029994933591566027,78.81685959737807,73.3603246126398,0.7938395493123388,0.9619986036779204,0.9979246268556304,0.9895244325574838,21.0,47.0
spatial,16.0,12.0,2.0,34.0,24.0,34.0,24.0,0.023483697324991226,0.04755413774521182,0.0008657692815177143,0.003564736342884715,78.75678191960095,72.61052947384813,0.7914622500297055,0.9549975427012785,0.9977060564698365,0.9873781387863388,20.0,47.0
spatial,17.0,0.0,0.0,7.0,34.0,7.0,34.0,1.1246291897748506e-08,4.079928641275813e-09,6.204866269124084e-16,1.6251394158244367e-16,200.20347912016348,205.68123873723147,0.9999999835353854,1.0000000000000173,1.0000000059702645,1.0000000000000053,66.0,66.0
spatial,17.0,1.0,0.16666666666666666,7.0,24.0,7.0,25.0,1.3871249038288624e-08,0.003969118745704628,7.500039467177809e-16,2.4793603995834418e-05,199.38016818384372,94.18740761941598,1.0000000609907993,0.9996698021794092,1.0000000023362512,0.9999051834853491,66.0,47.0
spatial,17.0,2.0,0.3333333333333333,7.0,24.0,7.0,24.0,0.0011516924714669585,0.007961048007759179,2.0938337002007756e-06,9.971999388343281e-05,104.9213818797594,88.1429813255143,0.9995989987355687,0.9986885052818257,0.999999257497128,0.9996472709827029,66.0,47.0
spatial,17.0,3.0,0.5,15.0,24.0,28.0,24.0,0.010025260969996452,0.01203618602077042,0.00015858185361139476,0.00022766716419807284,86.12826905300392,84.55779947073714,0.9659813991458175,0.9970184469204676,0.9999310269997077,0.9991645452006537,66.0,47.0
spatial,17.0,4.0,0.6666666666666666,26.0,24.0,28.0,24.0,0.01653103344142437,0.015942864256750303,0.0004311014199629426,0.000397048495249191,81.78500895916402,82.14236800105391,0.9023206905618495,0.9947606649137405,0.9997518753625406,0.9984810967239099,66.0,47.0
spatial,17.0,5.0,0.8333333333333333,28.0,24.0,34.0,24.0,0.01949172280728817,0.020010220332317495,0.0005996900727041066,0.0006249842206062912,80.35153510668923,80.1721129427063,0.8616595255193871,0.9917989986990725,0.9995257428645736,0.9976769124607184,66.0,47.0
spatial,17.0,6.0,1.0,28.0,24.0,34.0,24.0,0.020973097532987595,0.024056494096345915,0.0006945741479285061,0.0009090318449386225,79.71361726940489,78.54501267917782,0.8383779115229442,0.9880910515233771,0.9992606741618195,0.9968733613544554,46.0,47.0
spatial,17.0,7.0,1.1666666666666665,29.0,24.0,32.0,24.0,0.021811291575431824,0.027826199910697104,0.0007516793557442725,0.0012144837047219639,79.37047735075298,77.28688663959106,0.8242282300720091,0.9840403244923571,0.9989753822999576,0.9954936061927298,37.0,47.0
spatial,17.0,8.0,1.3333333333333333,30.0,24.0,34.0,24.0,0.022331565618515015,0.03164325993339235,0.0007886806852184236,0.0015813236870822805,79.16179141598931,76.14059578965356,0.8150694200828502,0.9794184879497373,0.9986887285287068,0.9942778605366281,32.0,47.0
spatial,17.0,9.0,1.5,34.0,24.0,34.0,24.0,0.02268139459192753,0.03574274286001405,0.0008141763391904533,0.002015412024536546,79.0236188291011,75.08716510804591,0.8088454785275743,0.9741216276241396,0.9984135833475862,0.9928547292568713,29.0,47.0
spatial,17.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.02293585054576397,0.040289495709642395,0.0008327025570906699,0.00255930755389691,78.92590455741922,74.04957881368438,0.8044566451584474,0.967137864598774,0.99815646948852,0.9911779069581846,26.0,47.0
spatial,17.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.023130090907216072,0.04441997730199432,0.000846885668579489,0.0030960459268499,78.85255562655931,73.22272957642383,0.8012637870498062,0.9608479517334229,0.9979198207383847,0.9887782050982327,23.0,47.0
spatial,17.0,12.0,2.0,34.0,24.0,34.0,25.0,0.023287486284971237,0.04734653847760515,0.0008583854069001973,0.0035421631121711813,78.7939801995483,72.63811802396683,0.7988709038966665,0.9554399659816862,0.9977026195988227,0.9880694143854973,22.0,47.0
spatial,18.0,0.0,0.0,4.0,34.0,7.0,34.0,1.1635370000817602e-08,4.293544031970978e-09,6.379716104052237e-16,1.652616413816436e-16,200.082789989307,204.88998384662926,0.9999999935527696,1.0000000000000235,1.000000001380695,1.0000000000000042,66.0,66.0
spatial,18.0,1.0,0.16666666666666666,4.0,24.0,7.0,25.0,1.3902058171311182e-08,0.003987324749244835,7.496694216431747e-16,2.482190905597682e-05,199.38210546381407,94.18245176823008,0.9999999080302587,0.9996686823596017,0.9999999943500005,0.999903901233301,66.0,47.0
spatial,18.0,2.0,0.3333333333333333,4.0,24.0,6.0,24.0,0.0011476577492430806,0.00809080356940398,2.0757020138262305e-06,0.00010150173442395133,104.95915389503065,88.06606858970909,0.9995884755178037,0.9986514297049419,0.9999992675883386,0.9996174718816933,66.0,47.0
spatial,18.0,3.0,0.5,18.0,24.0,28.0,24.0,0.00994520541280508,0.012083707722004953,0.00015596888260915875,0.00022931316320564228,86.20042401174574,84.52651381539931,0.9654186905445828,0.9970058672634925,0.9999362918648249,0.9991637368866377,66.0,47.0
spatial,18.0,4.0,0.6666666666666666,25.0,24.0,30.0,24.0,0.01632588356733322,0.015949488538405596,0.0004199457180220634,0.0004041067603283286,81.89887212684877,82.06584244274305,0.9020624298173199,0.9946929392658288,0.9997699408412203,0.9985396905846508,66.0,47.0
spatial,18.0,5.0,0.8333333333333333,27.0,24.0,30.0,24.0,0.019208692014217377,0.01969068183626968,0.0005807584966532886,0.0006095247966008828,80.49084815536804,80.28088996155766,0.8625766596983032,0.9920182125905236,0.9995580853626966,0.997792485649737,66.0,47.0
spatial,18.0,6.0,1.0,27.0,24.0,30.0,24.0,0.020639963448047638,0.02356237188874489,0.0006707473075948656,0.0008801890043213697,79.86521402427954,78.68504400391339,0.8403493059509957,0.988367390590473,0.9993053193839257,0.9966920543588726,44.0,47.0
spatial,18.0,7.0,1.1666666666666665,28.0,24.0,30.0,24.0,0.02145478129386902,0.027741970305974705,0.0007250923081301153,0.0012153373580262733,79.526870664986,77.28383505156043,0.826947189653932,0.9840613195549064,0.9990273898188431,0.9955158981389051,37.0,47.0
spatial,18.0,8.0,1.3333333333333333,30.0,24.0,34.0,24.0,0.02197176404297352,0.03189864882455006,0.000760753930080682,0.001616627258757602,79.31836167930315,76.04470466716627,0.8182379559383578,0.9790212336329354,0.9987412303142373,0.9939482404186616,33.0,47.0
spatial,18.0,9.0,1.5,31.0,24.0,34.0,25.0,0.022322488948702812,0.03610545876645531,0.0007858595345169306,0.002044248395633957,79.17735432081287,75.02546696635274,0.8122244587197311,0.9736770346653884,0.9984604769802194,0.9927361694907689,30.0,47.0
spatial,18.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.022578995674848557,0.04013313559585551,0.0008045930881053209,0.0025325005502012526,79.07504086854362,74.09530814928964,0.8078806345819975,0.9677201439111861,0.9981935342236977,0.9908480298126011,25.0,47.0
spatial,18.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.022778859362006187,0.04400358828553863,0.0008193115354515612,0.003058163908777093,78.99631292909106,73.27619599662214,0.8046372930558067,0.9608235186309896,0.9979452122827448,0.9888896555412442,24.0,47.0
spatial,18.0,12.0,2.0,34.0,24.0,34.0,24.0,0.022942543029785156,0.04801767118150177,0.0008314852020703256,0.003649649212706898,78.93225845225622,72.50829238921186,0.8021522856777329,0.9541412536030089,0.9977160625987953,0.9868157833258783,21.0,47.0
spatial,19.0,0.0,0.0,4.0,34.0,5.0,34.0,1.0938198791166087e-08,4.371867144852098e-09,5.854642497631665e-16,1.6731276913610996e-16,200.45579968687153,205.19827315963713,0.9999999763547827,0.9999999999999816,1.0000000098940849,0.9999999999999936,66.0,66.0
spatial,19.0,1.0,0.16666666666666666,4.0,24.0,5.0,24.0,1.4059625463858083e-08,0.0039678255634116215,7.543325497760464e-16,2.4841597875645904e-05,199.35517514661092,94.17900675110491,1.0000001226504989,0.999671931226011,0.9999999946986897,0.9999087600429772,66.0,47.0
spatial,19.0,2.0,0.3333333333333333,5.0,24.0,6.0,24.0,0.0011405735276639462,0.007947627354051367,2.057392521237489e-06,9.895363610718427e-05,104.99763209448055,88.17648602547463,0.9995992223899902,0.9986839865313833,0.9999993197124798,0.9996242131701528,66.0,47.0
spatial,19.0,3.0,0.5,20.0,24.0,28.0,24.0,0.009940004907548428,0.011894323970931405,0.0001561503449920565,0.00022362964009362712,86.19537409440886,84.63550977932279,0.9658475038069142,0.9970078904020087,0.999929794842033,0.9991471401392293,66.0,47.0
spatial,19.0,4.0,0.6666666666666666,26.0,24.0,28.0,24.0,0.016432950273156166,0.01577495568106683,0.0004261810681782663,0.000394045368105252,81.83486205249235,82.1753414296347,0.9012956107836146,0.9948476632726511,0.9997474803986663,0.9986044212978836,66.0,47.0
spatial,19.0,5.0,0.8333333333333333,26.0,24.0,28.0,24.0,0.019437246024608612,0.019784291851769564,0.000596082943957299,0.0006204975335307196,80.37773648186862,80.20340295628671,0.8593068452397832,0.991822063024068,0.9995171157531674,0.9976789132810653,66.0,47.0
spatial,19.0,6.0,1.0,28.0,24.0,34.0,24.0,0.020987479016184807,0.023861291279106963,0.0006941226893104613,0.0008961685964337556,79.71644112699227,78.60690652870268,0.8347817525839792,0.9882288687562837,0.9992461643339091,0.9965755953709229,44.0,47.0
spatial,19.0,7.0,1.1666666666666665,28.0,24.0,34.0,24.0,0.02189650572836399,0.028144990186264263,0.0007543751853518188,0.00124707080397806,79.35492967397984,77.17189251704082,0.8196968515783855,0.9838471277184999,0.9989537252015864,0.9956069988300725,37.0,47.0
spatial,19.0,8.0,1.3333333333333333,28.0,24.0,31.0,24.0,0.02247556485235691,0.03246708125902784,0.0007939082570374012,0.0016448893223453024,79.13310075038706,75.96943681489063,0.809893372737117,0.9786984657873818,0.998659566606991,0.9939599405983958,33.0,47.0
spatial,19.0,9.0,1.5,28.0,24.0,34.0,24.0,0.02287057600915432,0.03556086497618153,0.0008213277324102819,0.002011518253989951,78.98563870972748,75.09556384545309,0.8032312643461901,0.9740815698303441,0.9983769591159884,0.9925592378600109,29.0,47.0
spatial,19.0,10.0,1.6666666666666665,34.0,24.0,34.0,24.0,0.023155752569437027,0.0398928715774748,0.0008413163013756275,0.002482265032593217,78.88121077105068,74.18232211854325,0.7985392303290143,0.9682089266612963,0.9981135276021663,0.991080975132386,26.0,47.0
spatial,19.0,11.0,1.8333333333333333,34.0,24.0,34.0,24.0,0.02337091602385044,0.043852593862193034,0.0008566248579882085,0.003002398366833814,78.80289691247964,73.3561205256895,0.7951337079008313,0.9616965649540803,0.9978721490669722,0.9896818904459943,24.0,47.0
spatial,19.0,12.0,2.0,34.0,24.0,34.0,24.0,0.023544250056147575,0.04834737893643796,0.0008689942769706249,0.0036260986550524406,78.74063451115245,72.53640748087558,0.7925930860124452,0.9540396839935015,0.9976522528467823,0.9871723054606714,20.0,47.0
binomial,0.0,0.0,0.0,66.0,66.0,66.0,66.0,1.0904748215523341e-08,4.039886495399949e-09,5.866972650365727e-16,1.6239422342081568e-16,200.44666298536941,205.51160040227697,1.000000004448589,0.9999999999999936,1.0000000199640784,0.999999999999998,66.0,66.0
binomial,0.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.385716430490902e-08,0.003977981082847948,7.498989675718806e-16,2.4772065054703956e-05,199.38077586492824,94.19118184788346,1.0000000582587854,0.9996735816582705,1.0000000509220612,0.9999076355777846,66.0,47.0
binomial,0.0,2.0,0.3333333333333333,66.0,47.0,66.0,66.0,0.0011340273777022958,0.007986183892659331,2.0433578811207553e-06,0.00010067888698160565,105.02735953440691,88.10141981938843,0.9995984382053013,0.9986689146842963,0.9999991804808271,0.9996327113475618,66.0,47.0
binomial,0.0,3.0,0.5,49.0,48.0,61.0,66.0,0.009874262847006321,0.011978704140443447,0.0001546037819935009,0.000223918619545099,86.2386024182839,84.62990157082344,0.9659374962390082,0.9970014787645527,0.9999291534833273,0.9991675405448809,66.0,47.0
binomial,0.0,4.0,0.6666666666666666,30.0,66.0,37.0,66.0,0.016306543722748756,0.015929491561458668,0.00042016941006295383,0.00039995668543668525,81.89655929434643,82.11067414764372,0.9020068295392686,0.9947050005921068,0.9997450874656082,0.9984503206891625,66.0,47.0
binomial,0.0,5.0,0.8333333333333333,23.0,66.0,28.0,66.0,0.01926998607814312,0.019886365999735638,0.0005856191273778677,0.0006181861342482707,80.45465136955302,80.21961103280837,0.8606950764868181,0.9918971774579235,0.9995124961688452,0.99762207544441,66.0,47.0
binomial,0.0,6.0,1.0,21.0,66.0,23.0,66.0,0.020786188542842865,0.023947940950208853,0.0006803967407904565,0.0008972887732822953,79.80318097667417,78.60148130251318,0.836597573779737,0.9882820915735164,0.9992397472459282,0.9967315501236926,44.0,47.0
binomial,0.0,7.0,1.1666666666666665,17.0,66.0,22.0,66.0,0.021667957305908203,0.028253291429902756,0.0007385778590105474,0.0012466727013588205,79.44684051973381,77.1732791164342,0.8217129175923462,0.9835688955383037,0.9989466823399079,0.995567948756939,37.0,47.0
binomial,0.0,8.0,1.3333333333333333,13.0,66.0,18.0,66.0,0.022227693349123,0.031785341195263564,0.0007768485229462385,0.0015758102665269958,79.22744006296622,76.15576433342076,0.8119903379691621,0.9795966672874185,0.9986538745960627,0.9942510722042842,33.0,47.0
binomial,0.0,9.0,1.5,12.0,66.0,16.0,66.0,0.022609826177358627,0.03593553272115207,0.0008034566999413073,0.002014023575386683,79.08117868371993,75.09015813750294,0.8053665573916737,0.9739765233045156,0.998375133508736,0.9929610387998294,28.0,47.0
binomial,0.0,10.0,1.6666666666666665,11.0,66.0,14.0,66.0,0.02288457751274109,0.039561845105253866,0.0008228574297390878,0.0024615776281885554,78.9775573604406,74.21866827922497,0.8007073657634517,0.9682366901548998,0.9981181357310495,0.9913134221362243,25.0,47.0
binomial,0.0,11.0,1.8333333333333333,11.0,66.0,12.0,66.0,0.023093121126294136,0.04400686025123457,0.00083768559852615,0.0030073082420610433,78.8999933832925,73.34902414528996,0.7973402004876351,0.9618423493221624,0.9978846450754936,0.9895640369429608,22.0,47.0
binomial,0.0,12.0,2.0,9.0,66.0,66.0,66.0,0.023260336369276047,0.047830126761209665,0.0008496334194205701,0.0035872703058137533,78.8384878110371,72.58316254874771,0.7948431136109753,0.9547732409217211,0.9976735772117635,0.9868808566167971,21.0,47.0
binomial,1.0,0.0,0.0,66.0,66.0,66.0,66.0,1.0697005947690741e-08,4.049014354324377e-09,5.768332487284412e-16,1.6164065331662238e-16,200.52030053762095,205.4185159775431,0.9999999754118751,1.0000000000000029,1.0000000148578858,1.0000000000000013,66.0,66.0
binomial,1.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.394519077990708e-08,0.0040519010022754005,7.613894988969772e-16,2.5786773604436414e-05,199.31473481262623,94.01683397043357,0.9999999636053846,0.9996543738336844,1.0000000130152313,0.9999028549890321,66.0,47.0
binomial,1.0,2.0,0.3333333333333333,66.0,47.0,66.0,66.0,0.0011503149289637804,0.00796919603005906,2.0752445379912388e-06,0.00010018892836334735,104.96011052960807,88.12260580542682,0.9995969724032994,0.9986601693934607,0.9999993204042269,0.9996313241290263,66.0,47.0
binomial,1.0,3.0,0.5,50.0,64.0,60.0,66.0,0.009986287914216518,0.011978001774635491,0.00015657943731639534,0.0002270669915158922,86.1834561687146,84.56926342782828,0.9658700628271614,0.9969843872922934,0.9999323628237057,0.9991225820707504,66.0,47.0
binomial,1.0,4.0,0.6666666666666666,29.0,66.0,35.0,66.0,0.016440074890851974,0.015717192686973188,0.0004241800052113831,0.00039281976383698344,81.85530167496043,82.18887030476179,0.9021567208032598,0.9947937441108148,0.9997565576909935,0.998536800342545,66.0,47.0
binomial,1.0,5.0,0.8333333333333333,23.0,66.0,27.0,66.0,0.01940561830997467,0.019887553704742503,0.0005902436678297818,0.0006197602003107002,80.420490037041,80.20856687923205,0.8613159313209641,0.9918528749630428,0.9995327630892078,0.9976628369257845,66.0,47.0
binomial,1.0,6.0,1.0,19.0,66.0,23.0,66.0,0.020917456597089767,0.02382092672171044,0.0006852560327388346,0.0008922085127176594,79.77227500595737,78.62614001374267,0.8376797554846259,0.9882638750680628,0.9992680822281254,0.9966809634006017,46.0,47.0
binomial,1.0,7.0,1.1666666666666665,16.0,66.0,66.0,66.0,0.021789459511637688,0.027349156220885677,0.0007435143343172967,0.0011747738144214923,79.41791010495412,77.43126105819195,0.8231645584058092,0.9846583534723565,0.9989804026011853,0.9958264789740832,37.0,47.0
binomial,1.0,8.0,1.3333333333333333,14.0,66.0,18.0,66.0,0.022345220670104027,0.03208132958653398,0.0007818070589564741,0.0016165969194946873,79.19980737603412,76.04478607664524,0.813692238872892,0.9791195146382498,0.9986891678209111,0.994181329881239,33.0,47.0
binomial,1.0,9.0,1.5,12.0,66.0,15.0,66.0,0.02272377721965313,0.0359934156180573,0.0008084610453806818,0.0020379513029618232,79.0542124425357,75.03886550431105,0.8072092891255219,0.9738497200699101,0.9984076772943113,0.9925389862497427,30.0,47.0
binomial,1.0,10.0,1.6666666666666665,10.0,66.0,14.0,66.0,0.022996116429567337,0.03980533528510411,0.0008279703906737268,0.002491887673259661,78.95065559662132,74.16551901563831,0.8026057550992883,0.9679941081312498,0.9981438114848027,0.9909893793801546,27.0,47.0
binomial,1.0,11.0,1.8333333333333333,10.0,66.0,13.0,66.0,0.023202698677778244,0.04386808899450643,0.000842976092826575,0.0030250915620259216,78.87265105177123,73.32341832986481,0.7992344845455037,0.9618080527858504,0.997900621942081,0.9896276712077599,23.0,47.0
binomial,1.0,12.0,2.0,10.0,66.0,12.0,66.0,0.023367682471871376,0.04803131437138982,0.0008551575010642409,0.0036270528175109413,78.81034278597646,72.53526484686591,0.7966955253897712,0.9545202177777913,0.9976776324445743,0.9874980914604086,21.0,47.0
binomial,2.0,0.0,0.0,66.0,66.0,66.0,66.0,1.1279742473391252e-08,3.828961597729805e-09,6.113309948459775e-16,1.4976932152132278e-16,200.2680394711473,205.13360959184095,1.0000001207002116,1.000000000000023,1.000000001043611,0.9999999999999997,66.0,66.0
binomial,2.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.412476535733731e-08,0.003935970821817308,7.651146968594424e-16,2.4460258739784402e-05,199.29353802347464,94.24619291843248,1.0000000729101164,0.9996751328054,1.000000009778012,0.9999112194736005,66.0,47.0
binomial,2.0,2.0,0.3333333333333333,66.0,47.0,66.0,63.0,0.0011311956914141774,0.00800002564348595,2.005688429562724e-06,0.00010106799001237357,105.10816872850341,88.08466708461445,0.9996040079756774,0.998648776379873,0.9999992936873516,0.9996182308182481,66.0,47.0
binomial,2.0,3.0,0.5,45.0,62.0,64.0,66.0,0.009837988764047623,0.01199042240927657,0.0001518496428616345,0.00022474781044996131,86.31666595385926,84.61384911855488,0.9664701769212054,0.9970207804307818,0.9999281471956957,0.9991540414492853,66.0,47.0
binomial,2.0,4.0,0.6666666666666666,28.0,66.0,36.0,66.0,0.016216564923524857,0.016079496717455982,0.00041336374124512076,0.00040455640427280895,81.96747985677212,82.06101278310553,0.9035737911967602,0.9947021480689249,0.9997409969956997,0.99846194036293,66.0,47.0
binomial,2.0,5.0,0.8333333333333333,23.0,66.0,27.0,66.0,0.01915457285940647,0.01990729040748186,0.0005777926417067647,0.0006226619497079565,80.51308310683453,80.18828036311743,0.862675263035162,0.9918111303334468,0.9995039080798089,0.9977133490909568,66.0,47.0
binomial,2.0,6.0,1.0,20.0,66.0,66.0,66.0,0.020663442090153694,0.0239263122154278,0.0006731675239279866,0.000899145686873087,79.8495720175488,78.59250282423542,0.8385312476146537,0.9882600458005838,0.9992249695464231,0.9965949903055223,44.0,47.0
binomial,2.0,7.0,1.1666666666666665,16.0,66.0,20.0,66.0,0.021542316302657127,0.02790804312254288,0.0007320540025830269,0.0012197841468178097,79.48537225864578,77.26797368950457,0.8234970274408036,0.9840536916995907,0.9989239345889764,0.9955485973690846,37.0,47.0
binomial,2.0,8.0,1.3333333333333333,14.0,66.0,18.0,66.0,0.022102825343608856,0.03222479579607686,0.0007707156473770738,0.0016297164288050624,79.2618619269937,76.00968317471784,0.8136475224182889,0.9789137088240479,0.9986213279213385,0.9941121069662275,33.0,47.0
binomial,2.0,9.0,1.5,12.0,66.0,16.0,66.0,0.022486139088869095,0.03610987405231271,0.0007974723121151328,0.002039464172158491,79.11364754581429,75.03564285486559,0.8069245120104485,0.9740525245435508,0.9983312189241362,0.992732830288033,30.0,47.0
binomial,2.0,10.0,1.6666666666666665,9.0,66.0,14.0,66.0,0.022766081616282463,0.039988356542465645,0.0008169166976585984,0.0025377760957676337,79.00902621747225,74.08627054361455,0.8021742742752436,0.9671352763646782,0.9980619816731447,0.990382325723975,25.0,47.0
binomial,2.0,11.0,1.8333333333333333,9.0,66.0,13.0,66.0,0.02298104204237461,0.043754875719302554,0.0008317598840221763,0.0030214765047894905,78.9308238816921,73.32861135741162,0.7987151618396159,0.9617197057814886,0.9978167993891314,0.9893836569276514,24.0,47.0
binomial,2.0,12.0,2.0,9.0,66.0,12.0,66.0,0.02315346710383892,0.04750635487194884,0.0008437170763500035,0.0035485941106433803,78.86883510250664,72.63024033287765,0.7961260247602857,0.9554499914938345,0.9975950499919312,0.9880308256348215,21.0,47.0
binomial,3.0,0.0,0.0,66.0,66.0,66.0,66.0,1.1303509239724008e-08,4.001291593912386e-09,6.072581427982236e-16,1.5440145432085036e-16,200.2970699900378,205.01639645114238,1.0000000428257276,0.999999999999992,1.0000000013498205,0.9999999999999988,66.0,66.0
binomial,3.0,1.0,0.16666666666666666,66.0,47.0,66.0,66.0,1.3924064568016092e-08,0.004016180115522764,7.511451118559693e-16,2.5326031846698928e-05,199.3735651365804,94.09513275066445,0.999999928048909,0.9996669374988226,0.9999999929787782,0.9999104942574106,66.0,47.0
binomial,3.0,2.0,0.3333333333333333,66.0,47.0,66.0,55.0,0.0011295207077637315,0.007904889648699006,2.009193622143357e-06,9.978664512099744e-05,105.10058587949621,88.14007914416578,0.9996041891106145,0.9986828156250592,0.9999991885625339,0.9996337769047362,66.0,47.0
binomial,3.0,3.0,0.5,41.0,66.0,58.0,66.0,0.009854358620941639,0.012064424876926919,0.00015288617578335106,0.0002280677006559942,86.28712108696706,84.5501658085564,0.9663344476031509,0.9969535176067748,0.9999325947258187,0.9991540840902663,66.0,47.0
binomial,3.0,4.0,0.6666666666666666,29.0,66.0,34.0,66.0,0.01629767008125782,0.01600142909804648,0.000418263953179121,0.00040162052408555836,81.91629916619226,82.09264480676376,0.9028078602448614,0.9946807665167196,0.9997568799246149,0.9985007373913243,66.0,47.0
binomial,3.0,5.0,0.8333333333333333,22.0,66.0,27.0,66.0,0.019276224076747894,0.020092151557133536,0.0005849263980053365,0.0006322189890545733,80.45979130241926,80.12212834812428,0.8617458107134276,0.9916771164694618,0.9995326899276181,0.9976773318309798,66.0,47.0
binomial,3.0,6.0,1.0,20.0,66.0,22.0,66.0,0.020789209753274918,0.02420922345143951,0.0006801619892939925,0.0009176676644089206,79.80468014119126,78.5039493997456,0.8380114738444111,0.9879897570701558,0.9992668787244913,0.9966144641952626,45.0,47.0
binomial,3.0,7.0,1.1666666666666665,16.0,66.0,20.0,66.0,0.02165604941546917,0.027612866571812732,0.000738224945962429,0.001206172270339132,79.44891624083452,77.31671033109494,0.8234768284695286,0.9841644180004916,0.9989770311398886,0.9955383904470485,37.0,47.0
binomial,3.0,8.0,1.3333333333333333,14.0,66.0,18.0,66.0,0.022199997678399086,0.03193282482202722,0.0007763138855807483,0.0015886912280324427,79.23043026645857,76.12040865510095,0.8139852263222778,0.9790353182301805,0.9986825229297593,0.9942269506023611,33.0,47.0
